"POLYGON ((120.4297109 31.6598489,120.4298701 31.6598541,120.4300735 31.6598419,120.4300786 31.6598585,120.4301371 31.6598506,120.4301361 31.6598288,120.4302224 31.6598331,120.4302214 31.6597038,120.429713 31.6596636,120.4297109 31.6598489))", 3,  5 
"POLYGON ((120.4295907 31.6602173,120.4298861 31.66017,120.4298549 31.6600286,120.4295595 31.6600759,120.4295907 31.6602173))", 3,  5 
"POLYGON ((120.4299185 31.6602771,120.4300686 31.6602553,120.4300469 31.6601471,120.4298968 31.6601689,120.4299185 31.6602771))", 3,  5 
"POLYGON ((120.4300806 31.6602157,120.4301831 31.6602168,120.4301869 31.6599816,120.4300843 31.6599804,120.4300806 31.6602157))", 3,  5 
"POLYGON ((120.4299132 31.6600896,120.4300319 31.6600742,120.4300182 31.6599978,120.4298995 31.6600132,120.4299132 31.6600896))", 3,  5 
"POLYGON ((120.4267707 31.6590401,120.4274897 31.6591158,120.4275386 31.6587796,120.4268196 31.6587038,120.4267707 31.6590401))", 3,  5 
"POLYGON ((120.4268388 31.6585879,120.4275559 31.6586443,120.4275864 31.6583633,120.4268693 31.658307,120.4268388 31.6585879))", 3,  5 
"POLYGON ((120.426898 31.6582299,120.4275929 31.6582965,120.427618 31.6581072,120.4269231 31.6580404,120.426898 31.6582299))", 3,  5 
"POLYGON ((120.4264704 31.6588608,120.4266993 31.6588809,120.4268031 31.6580374,120.4264657 31.6580012,120.4264515 31.657473,120.4264161 31.657473,120.4262958 31.6579209,120.426107 31.6587322,120.4263336 31.6587523,120.4263406 31.658684,120.4264869 31.6586961,120.4264704 31.6588608))", 3,  5 
"POLYGON ((120.4265119 31.6578935,120.4272939 31.6578922,120.427293 31.6574716,120.426511 31.6574728,120.4265119 31.6578935))", 3,  5 
"POLYGON ((120.4264889 31.657379,120.4272745 31.6573837,120.4272772 31.6570513,120.4264916 31.6570465,120.4264889 31.657379))", 3,  5 
"POLYGON ((120.4276119 31.6591529,120.4282114 31.6591988,120.4282246 31.6590735,120.4276252 31.6590275,120.4276119 31.6591529))", 3,  5 
"POLYGON ((120.4276952 31.6589388,120.4283608 31.6589998,120.4283823 31.6588305,120.4277167 31.6587694,120.4276952 31.6589388))", 3,  5 
"POLYGON ((120.4277224 31.6586725,120.4283918 31.6587332,120.4284432 31.658323,120.4277738 31.6582623,120.4277224 31.6586725))", 3,  5 
"POLYGON ((120.4276924 31.6582221,120.4282303 31.6582097,120.4282249 31.6580419,120.4276871 31.6580544,120.4276924 31.6582221))", 3,  5 
"POLYGON ((120.4273674 31.6578847,120.4282185 31.6578839,120.428218 31.6574698,120.4273669 31.6574705,120.4273674 31.6578847))", 3,  5 
"POLYGON ((120.4273803 31.6573743,120.4282154 31.6573768,120.4282169 31.656996,120.4273818 31.6569936,120.4273803 31.6573743))", 3,  5 
"POLYGON ((120.4283982 31.657351,120.4290576 31.6573588,120.4290614 31.657128,120.4284019 31.6571201,120.4283982 31.657351))", 3,  5 
"POLYGON ((120.4286065 31.6570451,120.4290524 31.6570431,120.429043 31.6568422,120.4268652 31.6569346,120.4268652 31.6570029,120.4286206 31.6569226,120.4286065 31.6570451))", 3,  5 
"POLYGON ((120.426588 31.6567647,120.4268794 31.6566272,120.4268598 31.6565971,120.4270473 31.6565087,120.426945 31.6563514,120.426466 31.6565772,120.426588 31.6567647))", 3,  5 
"POLYGON ((120.4270681 31.6567854,120.42754 31.6568537,120.4277807 31.6555462,120.427894 31.6555583,120.4278515 31.6558073,120.4293959 31.6560355,120.4294821 31.6555967,120.4277368 31.6552901,120.4277635 31.6551658,120.4275317 31.6551281,120.4275066 31.6552496,120.4273768 31.6552268,120.4270681 31.6567854))", 3,  5 
"POLYGON ((120.4276361 31.6567621,120.4281185 31.6568345,120.4281646 31.6566122,120.4289348 31.6567279,120.4291094 31.6567119,120.4291899 31.6563228,120.4277711 31.65611,120.4276361 31.6567621))", 3,  5 
"POLYGON ((120.4291849 31.6566536,120.4292784 31.6566757,120.4293029 31.6565572,120.4300367 31.6566476,120.4300485 31.6565512,120.4293241 31.6564447,120.4293878 31.6561455,120.4292934 31.6561274,120.4291849 31.6566536))", 3,  5 
"POLYGON ((120.4294237 31.6563703,120.4300669 31.6564692,120.4301002 31.6563118,120.4294571 31.656213,120.4294237 31.6563703))", 3,  5 
"POLYGON ((120.4286144 31.6587606,120.429059 31.658796,120.4290751 31.6586493,120.4286305 31.6586138,120.4286144 31.6587606))", 3,  5 
"POLYGON ((120.4286473 31.6585473,120.4291092 31.6585932,120.429123 31.6584928,120.4286611 31.6584469,120.4286473 31.6585473))", 3,  5 
"POLYGON ((120.4286553 31.6583869,120.4291183 31.6584376,120.4291325 31.6583434,120.4286695 31.6582928,120.4286553 31.6583869))", 3,  5 
"POLYGON ((120.4286832 31.6582493,120.4292124 31.6582992,120.4292275 31.6581827,120.4286984 31.6581327,120.4286832 31.6582493))", 3,  5 
"POLYGON ((120.4286385 31.6592492,120.4290254 31.6592771,120.4290346 31.6591841,120.4286478 31.6591561,120.4286385 31.6592492))", 3,  5 
"POLYGON ((120.4300306 31.6593819,120.4300996 31.659364,120.430136 31.6593118,120.430159 31.6591666,120.4300402 31.6591487,120.4300267 31.6592041,120.4299578 31.6591943,120.4299501 31.6592629,120.4297757 31.65924,120.4297872 31.6591405,120.4292985 31.6590965,120.4292755 31.6592319,120.4293834 31.6592443,120.4293751 31.6593102,120.4300306 31.6593819))", 3,  5 
"POLYGON ((120.4293012 31.659036,120.4299606 31.659125,120.4299722 31.6590459,120.4300128 31.6590508,120.4301436 31.6584228,120.4293215 31.658309,120.4292024 31.6589544,120.4293128 31.6589643,120.4293012 31.659036))", 3,  5 
"POLYGON ((120.4293301 31.6582835,120.4299817 31.6583798,120.4300028 31.6582558,120.4301082 31.6582688,120.4300833 31.6583944,120.4301427 31.658401,120.4301829 31.6581041,120.4298361 31.6580666,120.4298188 31.6581416,120.4294566 31.6580959,120.4294591 31.6580676,120.4293058 31.6580513,120.4292918 31.6581514,120.4298552 31.6582232,120.4298361 31.6582998,120.4293397 31.6582313,120.4293301 31.6582835))", 3,  5 
"POLYGON ((120.4294739 31.6580453,120.4297852 31.6581102,120.4297868 31.6580426,120.4301744 31.6580466,120.4301759 31.6579631,120.4294739 31.6579552,120.4294739 31.6580453))", 3,  5 
"POLYGON ((120.4299428 31.6579266,120.4301976 31.6579266,120.4302283 31.6567236,120.4297988 31.6567256,120.4298036 31.6578402,120.4299381 31.6578402,120.4299428 31.6579266))", 3,  5 
"POLYGON ((120.4292364 31.6578377,120.4296637 31.6578343,120.4296627 31.6577428,120.4292353 31.6577462,120.4292364 31.6578377))", 3,  5 
"POLYGON ((120.4292198 31.6577064,120.4296737 31.6577061,120.4296735 31.6574753,120.4292196 31.6574756,120.4292198 31.6577064))", 3,  5 
"POLYGON ((120.429216 31.6573621,120.4296693 31.6573611,120.4296685 31.6571211,120.4292153 31.6571221,120.429216 31.6573621))", 3,  5 
"POLYGON ((120.4291963 31.6570668,120.429659 31.6570726,120.4296636 31.6568102,120.4292008 31.6568043,120.4291963 31.6570668))", 3,  5 
"POLYGON ((120.4289088 31.6580519,120.4290707 31.6580497,120.4290686 31.6579331,120.4289067 31.6579353,120.4289088 31.6580519))", 3,  5 
"POLYGON ((120.4284112 31.6578792,120.4290812 31.6578825,120.4290827 31.6576522,120.4284128 31.6576488,120.4284112 31.6578792))", 3,  5 
"POLYGON ((120.4284047 31.6576065,120.4288125 31.657606,120.4288122 31.6574623,120.4284044 31.6574628,120.4284047 31.6576065))", 3,  5 
"POLYGON ((120.4281919 31.6553118,120.4283791 31.6553375,120.428398 31.6552378,120.4282108 31.6552121,120.4281919 31.6553118))", 3,  5 
"POLYGON ((120.4285341 31.6553852,120.4300843 31.6556328,120.4301075 31.6555276,120.4285573 31.6552797,120.4285341 31.6553852))", 3,  5 
"POLYGON ((120.4301446 31.6561916,120.4302266 31.6561899,120.4302142 31.6557505,120.4301322 31.6557522,120.4301446 31.6561916))", 3,  5 
"POLYGON ((120.4297985 31.6552624,120.430337 31.6553031,120.4303504 31.655047,120.4298062 31.6550454,120.4297985 31.6552624))", 3,  5 
"POLYGON ((120.4298751 31.654923,120.4302239 31.6549149,120.4302201 31.6549622,120.4303428 31.6549589,120.4303447 31.6549067,120.4302604 31.6549084,120.4302565 31.6548154,120.429879 31.6548186,120.4298751 31.654923))", 3,  5 
"POLYGON ((120.4297777 31.6546689,120.4303941 31.654759,120.4304253 31.6545549,120.4298291 31.6544728,120.4297777 31.6546689))", 3,  5 
"POLYGON ((120.4284444 31.6551645,120.4289052 31.6552705,120.4293146 31.6552903,120.4293099 31.6553208,120.42952 31.6553314,120.429545 31.6551167,120.4292897 31.6551088,120.4290748 31.6550757,120.4291029 31.6549922,120.4288974 31.654922,120.4288631 31.6549948,120.4286047 31.6548968,120.4286374 31.6548451,120.4282981 31.6546569,120.4281253 31.6548557,120.4284849 31.6550558,120.4284444 31.6551645))", 3,  5 
"POLYGON ((120.5498027 31.6247814,120.5498966 31.6248054,120.5499516 31.6246409,120.5498577 31.6246192,120.5498027 31.6247814))", 3,  5 
"POLYGON ((120.549717 31.6254417,120.5499111 31.6255007,120.5499681 31.6253682,120.5501391 31.6254233,120.5501668 31.6253564,120.5499712 31.6252922,120.5499912 31.6252462,120.5498449 31.625203,120.5498233 31.6252541,120.5498557 31.6252633,120.549831 31.625321,120.549774 31.6253027,120.549717 31.6254417))", 3,  5 
"POLYGON ((120.5503887 31.6256398,120.5504534 31.6256608,120.5504426 31.6256857,120.5514116 31.6260123,120.5514763 31.6258733,120.5504364 31.6255348,120.5503887 31.6256398))", 3,  5 
"POLYGON ((120.5502963 31.6254797,120.5504934 31.6255388,120.5505196 31.6254758,120.5503255 31.6254128,120.5502963 31.6254797))", 3,  5 
"POLYGON ((120.5508817 31.6256201,120.5510619 31.6256608,120.5510927 31.6255571,120.5509125 31.6255191,120.5508817 31.6256201))", 3,  5 
"POLYGON ((120.5517105 31.6260084,120.5517952 31.6260267,120.5518799 31.6257762,120.5517967 31.6257565,120.5517105 31.6260084))", 3,  5 
"POLYGON ((120.5516735 31.6255204,120.5517967 31.6255427,120.5518137 31.6254837,120.5516889 31.6254601,120.5516735 31.6255204))", 3,  5 
"POLYGON ((120.551826 31.6255965,120.5519708 31.6256267,120.5520109 31.6255099,120.551866 31.6254771,120.551826 31.6255965))", 3,  5 
"POLYGON ((120.5510526 31.6254299,120.5511651 31.6254679,120.5512529 31.6252685,120.5511451 31.6252344,120.5510526 31.6254299))", 3,  5 
"POLYGON ((120.5500467 31.6251964,120.5507599 31.6254246,120.5508062 31.6253171,120.5501129 31.6250731,120.5500467 31.6251964))", 3,  5 
"POLYGON ((120.5499881 31.6250193,120.5501222 31.6250547,120.5501699 31.6249196,120.5500359 31.6248842,120.5499881 31.6250193))", 3,  5 
"POLYGON ((120.5500991 31.6247858,120.5502208 31.6248186,120.5502762 31.6246769,120.5501514 31.6246415,120.5500991 31.6247858))", 3,  5 
"POLYGON ((120.55025 31.6248658,120.550478 31.6249301,120.5505397 31.6247884,120.5503117 31.6247242,120.55025 31.6248658))", 3,  5 
"POLYGON ((120.5505397 31.6249262,120.5506629 31.6249603,120.5507261 31.6248291,120.5506059 31.6247898,120.5505397 31.6249262))", 3,  5 
"POLYGON ((120.5504334 31.6251702,120.5505443 31.625199,120.5505967 31.6250508,120.5504904 31.6250232,120.5504334 31.6251702))", 3,  5 
"POLYGON ((120.5506413 31.6250455,120.5505859 31.625157,120.5510557 31.6253171,120.5511112 31.6252043,120.5506413 31.6250455))", 3,  5 
"POLYGON ((120.5517766 31.6253216,120.5520636 31.6253856,120.5521508 31.6251218,120.5518598 31.6250601,120.5517766 31.6253216))", 3,  5 
"POLYGON ((120.5518182 31.6250259,120.5519496 31.6250281,120.5519644 31.6247324,120.5518276 31.6247289,120.5518182 31.6250259))", 3,  5 
"POLYGON ((120.5519724 31.6250464,120.5520985 31.6250476,120.5521012 31.6249813,120.5520167 31.6249825,120.552018 31.6249505,120.5519751 31.6249482,120.5519724 31.6250464))", 3,  5 
"POLYGON ((120.5519805 31.6248797,120.5521079 31.6248774,120.5521092 31.6247997,120.5519832 31.6248009,120.5519805 31.6248797))", 3,  5 
"POLYGON ((120.551672 31.6246193,120.5518048 31.6246148,120.5518061 31.6245417,120.5516707 31.6245451,120.551672 31.6246193))", 3,  5 
"POLYGON ((120.5518343 31.6246422,120.5519536 31.6246422,120.551955 31.6245679,120.5518329 31.6245668,120.5518343 31.6246422))", 3,  5 
"POLYGON ((120.5519858 31.6246684,120.5521119 31.6246661,120.5521146 31.6245999,120.5519885 31.6245999,120.5519858 31.6246684))", 3,  5 
"POLYGON ((120.5516854 31.6244366,120.5518088 31.6244366,120.5518128 31.6243612,120.5516854 31.6243624,120.5516854 31.6244366))", 3,  5 
"POLYGON ((120.551837 31.624464,120.5519536 31.6244629,120.551959 31.6242824,120.551841 31.6242847,120.551837 31.624464))", 3,  5 
"POLYGON ((120.5519899 31.624496,120.5521146 31.6244948,120.5521159 31.6244183,120.5519899 31.6244195,120.5519899 31.624496))", 3,  5 
"POLYGON ((120.5519818 31.6242733,120.5521106 31.6242722,120.5521092 31.6242082,120.5520314 31.6242105,120.5520301 31.624166,120.5519778 31.6241648,120.5519818 31.6242733))", 3,  5 
"POLYGON ((120.5498759 31.625185,120.5512846 31.6256091,120.5513923 31.6252387,120.5506829 31.6250171,120.5507906 31.6247748,120.550069 31.6245567,120.5498759 31.625185))", 3, 2
"POLYGON ((120.5521673 31.6262575,120.5532548 31.6266227,120.5532955 31.6265223,120.55221 31.6261554,120.5521673 31.6262575))", 3,  5 
"POLYGON ((120.5519945 31.6260325,120.5521002 31.6260567,120.5523523 31.625354,120.5522446 31.6253263,120.5519945 31.6260325))", 3,  5 
"POLYGON ((120.5521287 31.6260654,120.5524052 31.6261588,120.5524519 31.6260515,120.5521734 31.625958,120.5521287 31.6260654))", 3,  5 
"POLYGON ((120.5524235 31.6257659,120.5523198 31.6259684,120.552456 31.6260169,120.5525617 31.6258144,120.5524235 31.6257659))", 3,  5 
"POLYGON ((120.5523157 31.6257019,120.5525779 31.6257971,120.552706 31.6255444,120.5523889 31.6254319,120.552336 31.6255288,120.5523889 31.6255478,120.5523157 31.6257019))", 3,  5 
"POLYGON ((120.5522588 31.6253072,120.5526796 31.6254596,120.5527406 31.6253384,120.5523218 31.6251895,120.5522588 31.6253072))", 3,  5 
"POLYGON ((120.5528869 31.6263527,120.5531512 31.6264444,120.5532304 31.6262609,120.5529662 31.6261744,120.5528869 31.6263527))", 3,  5 
"POLYGON ((120.5525556 31.6261882,120.5528788 31.6262904,120.5529418 31.6261363,120.5529052 31.6261242,120.5530617 31.6257538,120.5530272 31.6257434,120.5531085 31.6255097,120.5531471 31.6255167,120.5531796 31.6254163,120.5529174 31.6253384,120.5525556 31.6261882))", 3,  5 
"POLYGON ((120.553078 31.6261917,120.5532325 31.6262315,120.5532508 31.6261952,120.553511 31.6262661,120.5535577 31.626138,120.553143 31.6260221,120.553078 31.6261917))", 3,  5 
"POLYGON ((120.553511 31.6264894,120.5540781 31.6266504,120.5541594 31.6264375,120.5535984 31.62628,120.553511 31.6264894))", 3,  5 
"POLYGON ((120.5535618 31.6265794,120.5535008 31.6267092,120.5539683 31.6268581,120.5540354 31.6267196,120.5535618 31.6265794))", 3,  5 
"POLYGON ((120.5536004 31.6262246,120.5538159 31.6262852,120.554196 31.6263579,120.5542204 31.6262696,120.5536146 31.6261571,120.5536004 31.6262246))", 3,  5 
"POLYGON ((120.5542407 31.6263094,120.5541777 31.6264963,120.5544501 31.6265656,120.5545172 31.6263838,120.5542407 31.6263094))", 3,  5 
"POLYGON ((120.5542062 31.6262315,120.5544664 31.62628,120.5544846 31.6262021,120.5542245 31.6261536,120.5542062 31.6262315))", 3,  5 
"POLYGON ((120.5545599 31.6262281,120.5547164 31.6262557,120.5547367 31.6261675,120.5545822 31.626138,120.5545599 31.6262281))", 3,  5 
"POLYGON ((120.5545766 31.6262745,120.5543607 31.6268712,120.5544757 31.6268998,120.5546933 31.6263016,120.5545766 31.6262745))", 3,  5 
"POLYGON ((120.5542941 31.6268139,120.554353 31.6268295,120.5544415 31.6265958,120.5543805 31.6265803,120.5542941 31.6268139))", 3,  5 
"POLYGON ((120.5541073 31.6258742,120.5540746 31.6259856,120.5547447 31.6261128,120.5547751 31.6260035,120.5541073 31.6258742))", 3,  5 
"POLYGON ((120.5536426 31.6257589,120.5536123 31.6258862,120.5539999 31.6259577,120.5540302 31.6258345,120.5536426 31.6257589))", 3,  5 
"POLYGON ((120.5531032 31.6257536,120.5530683 31.6258598,120.5531622 31.6258837,120.5531703 31.6258495,120.553291 31.6258757,120.5532789 31.6259054,120.5533942 31.6259465,120.5534372 31.625878,120.5533097 31.6258278,120.5533124 31.6257992,120.5531032 31.6257536))", 3,  5 
"POLYGON ((120.553417 31.6256987,120.5533768 31.6257695,120.5535136 31.6258244,120.5535511 31.625749,120.553417 31.6256987))", 3,  5 
"POLYGON ((120.5531461 31.625604,120.5531193 31.6256782,120.553354 31.6257364,120.5533808 31.6256611,120.5531461 31.625604))", 3,  5 
"POLYGON ((120.553232 31.6254224,120.5531944 31.6254955,120.5533071 31.6255297,120.5533419 31.6254589,120.553232 31.6254224))", 3,  5 
"POLYGON ((120.5534774 31.6255777,120.5534372 31.6256405,120.553582 31.6256999,120.553633 31.6256131,120.553586 31.6255914,120.5535672 31.6256188,120.5534774 31.6255777))", 3,  5 
"POLYGON ((120.5535498 31.6254315,120.5535069 31.6255126,120.553645 31.6255686,120.5536866 31.6254852,120.5535498 31.6254315))", 3,  5 
"POLYGON ((120.5537 31.6255229,120.5536625 31.6255788,120.5537912 31.6256439,120.5538234 31.6255846,120.5537 31.6255229))", 3,  5 
"POLYGON ((120.5539401 31.6255469,120.5539146 31.6256017,120.5540353 31.6256405,120.5540567 31.6255846,120.5539401 31.6255469))", 3,  5 
"POLYGON ((120.5542353 31.6256245,120.5542192 31.6257056,120.5549434 31.6258426,120.5549568 31.625765,120.5542353 31.6256245))", 3,  5 
"POLYGON ((120.5548764 31.6256588,120.554867 31.6257136,120.5550038 31.6257319,120.5550145 31.6256771,120.5548764 31.6256588))", 3,  5 
"POLYGON ((120.5523645 31.6250141,120.5523507 31.6250942,120.5525093 31.6251243,120.5525263 31.6250456,120.5523645 31.6250141))", 3,  5 
"POLYGON ((120.5525432 31.6250587,120.5525355 31.6251361,120.5526618 31.6251506,120.5526695 31.6250705,120.5525432 31.6250587))", 3,  5 
"POLYGON ((120.5527111 31.625081,120.5526896 31.6251571,120.5531148 31.6252463,120.5531394 31.6251689,120.5527111 31.625081))", 3,  5 
"POLYGON ((120.5531918 31.6251886,120.5531733 31.6252516,120.5532565 31.6252699,120.553275 31.6252043,120.5531918 31.6251886))", 3,  5 
"POLYGON ((120.5532888 31.6252266,120.553275 31.6252948,120.5535215 31.6253342,120.5535353 31.6252686,120.5532888 31.6252266))", 3,  5 
"POLYGON ((120.5535923 31.625207,120.5535754 31.625283,120.5536616 31.6253001,120.5536786 31.625224,120.5535923 31.625207))", 3,  5 
"POLYGON ((120.5537094 31.6252371,120.5536555 31.6253591,120.5537664 31.6253945,120.5538172 31.6252739,120.5537094 31.6252371))", 3,  5 
"POLYGON ((120.5537787 31.6250771,120.5537525 31.6251479,120.5540098 31.6252161,120.5540391 31.6251466,120.5537787 31.6250771))", 3,  5 
"POLYGON ((120.5538804 31.6248712,120.5538326 31.625005,120.5539374 31.6250338,120.553959 31.6249722,120.5540914 31.6250102,120.5541176 31.6249367,120.5538804 31.6248712))", 3,  5 
"POLYGON ((120.5539667 31.6250154,120.553942 31.6250823,120.5540529 31.6251138,120.5540791 31.6250456,120.5539667 31.6250154))", 3,  5 
"POLYGON ((120.5536539 31.6249459,120.5536324 31.6250194,120.5537525 31.6250443,120.553771 31.6249695,120.5536539 31.6249459))", 3,  5 
"POLYGON ((120.5539405 31.6247426,120.5539266 31.6248213,120.5541546 31.6248515,120.5541716 31.6247767,120.5539405 31.6247426))", 3,  5 
"POLYGON ((120.5541823 31.6249564,120.55415 31.625043,120.5542732 31.6250745,120.5542994 31.6249853,120.5541823 31.6249564))", 3,  5 
"POLYGON ((120.554227 31.62482,120.5542101 31.6248908,120.5543302 31.6249118,120.5543472 31.624841,120.554227 31.62482))", 3,  5 
"POLYGON ((120.5525001 31.6248266,120.5524739 31.6249302,120.5531964 31.6250614,120.5532241 31.624959,120.5525001 31.6248266))", 3,  5 
"POLYGON ((120.5522875 31.6249105,120.552286 31.6249971,120.5523784 31.6249984,120.5523784 31.6249118,120.5522875 31.6249105))", 3,  5 
"POLYGON ((120.5532318 31.6250194,120.5532118 31.6250915,120.5532919 31.6251073,120.5533135 31.6250351,120.5532318 31.6250194))", 3,  5 
"POLYGON ((120.5533412 31.6250371,120.5533212 31.6251092,120.5534013 31.625125,120.5534229 31.6250528,120.5533412 31.6250371))", 3,  5 
"POLYGON ((120.5534413 31.6250784,120.5534229 31.6251479,120.5535707 31.6251768,120.5535892 31.6251073,120.5534413 31.6250784))", 3,  5 
"POLYGON ((120.553543 31.6247911,120.5535276 31.624862,120.5536031 31.6248764,120.55362 31.6248069,120.553543 31.6247911))", 3,  5 
"POLYGON ((120.553218 31.6247688,120.5532226 31.6249131,120.5534352 31.6249053,120.5534306 31.6248449,120.553389 31.6248449,120.5533874 31.6247636,120.553218 31.6247688))", 3,  5 
"POLYGON ((120.5535076 31.6249236,120.5534876 31.6249866,120.55358 31.625005,120.5535969 31.6249433,120.5535076 31.6249236))", 3,  5 
"POLYGON ((120.5534752 31.6246075,120.5534814 31.6247255,120.5539174 31.6247085,120.5539158 31.6245904,120.5534752 31.6246075))", 3,  5 
"POLYGON ((120.5529622 31.6246482,120.5529638 31.6247242,120.5533998 31.6247085,120.553389 31.6245603,120.5539343 31.6245353,120.5539312 31.6244593,120.5533243 31.6244868,120.5533366 31.624635,120.5529622 31.6246482))", 3,  5 
"POLYGON ((120.5525124 31.624252,120.552517 31.6243294,120.553905 31.6242625,120.5539081 31.6243333,120.5540221 31.6243294,120.5540175 31.6241785,120.5525124 31.624252))", 3,  5 
"POLYGON ((120.5522721 31.6242336,120.5522721 31.6246691,120.5523768 31.6246652,120.5523815 31.6242323,120.5522721 31.6242336))", 3,  5 
"POLYGON ((120.5522898 31.6241258,120.5522919 31.6242037,120.5526893 31.6241795,120.5526842 31.624099,120.5522898 31.6241258))", 3,  5 
"POLYGON ((120.552733 31.6240947,120.552735 31.6241708,120.5532808 31.6241353,120.5532778 31.6240557,120.552733 31.6240947))", 3,  5 
"POLYGON ((120.552736 31.623925,120.5527411 31.6239865,120.553108 31.6239597,120.5531019 31.6238982,120.552736 31.623925))", 3,  5 
"POLYGON ((120.5531182 31.6238627,120.5531294 31.6239536,120.5532666 31.6239458,120.5532574 31.6238558,120.5531182 31.6238627))", 3,  5 
"POLYGON ((120.5533011 31.62406,120.5533052 31.6241293,120.5536223 31.624112,120.5536193 31.6240393,120.5533011 31.62406))", 3,  5 
"POLYGON ((120.5532869 31.6238991,120.5532991 31.6239865,120.5534546 31.62397,120.5534455 31.6238835,120.5532869 31.6238991))", 3,  5 
"POLYGON ((120.5534963 31.6238619,120.5535095 31.6239493,120.553602 31.623938,120.5535898 31.6238506,120.5534963 31.6238619))", 3,  5 
"POLYGON ((120.553665 31.624028,120.5536762 31.6241163,120.5539526 31.6240973,120.5539455 31.6240228,120.5538134 31.6240315,120.5538103 31.6240168,120.553665 31.624028))", 3,  5 
"POLYGON ((120.5537758 31.6237511,120.55379 31.6238333,120.5539557 31.6238108,120.5539435 31.6237277,120.5537758 31.6237511))", 3,  5 
"POLYGON ((120.5536406 31.6238047,120.5536599 31.6239198,120.5537809 31.6239051,120.5537615 31.6237909,120.5536406 31.6238047))", 3,  5 
"POLYGON ((120.5539628 31.6238186,120.5539729 31.6238861,120.5540908 31.623874,120.5540827 31.6238056,120.5539628 31.6238186))", 3,  5 
"POLYGON ((120.5539872 31.6240142,120.5539912 31.6240851,120.5541234 31.6240791,120.5541193 31.6240064,120.5539872 31.6240142))", 3,  5 
"POLYGON ((120.554162 31.6239086,120.5541711 31.6239917,120.5542982 31.6239839,120.5542921 31.6238999,120.554162 31.6239086))", 3,  5 
"POLYGON ((120.5541041 31.6237234,120.5541224 31.6237944,120.5542352 31.623777,120.5542169 31.6237061,120.5541041 31.6237234))", 3,  5 
"POLYGON ((120.554225 31.6236057,120.5542352 31.6237407,120.5545675 31.6237312,120.5545635 31.6236576,120.5543144 31.6236663,120.5543134 31.6236031,120.554225 31.6236057))", 3,  5 
"POLYGON ((120.5543083 31.62379,120.5543022 31.6238558,120.5545513 31.623887,120.5545584 31.6238203,120.5543083 31.62379))", 3,  5 
"POLYGON ((120.5543307 31.6238774,120.5543246 31.6239216,120.5545553 31.6239441,120.5545604 31.6238999,120.5543307 31.6238774))", 3,  5 
"POLYGON ((120.5543327 31.6239692,120.5543256 31.6240289,120.5545441 31.6240523,120.5545492 31.6239917,120.5543327 31.6239692))", 3,  5 
"POLYGON ((120.5541366 31.6240903,120.5541224 31.6241656,120.5545126 31.6242202,120.5545289 31.6241397,120.5541366 31.6240903))", 3,  5 
"POLYGON ((120.5541112 31.6241925,120.554101 31.6242418,120.5542575 31.6242678,120.5542677 31.6242167,120.5541112 31.6241925))", 3,  5 
"POLYGON ((120.5543714 31.6242158,120.5543642 31.6242704,120.5545106 31.6242929,120.5545167 31.6242366,120.5543714 31.6242158))", 3,  5 
"POLYGON ((120.5540908 31.6243093,120.5540746 31.624408,120.5544811 31.6244633,120.5544913 31.6243993,120.5542209 31.6243621,120.5542281 31.6243283,120.5540908 31.6243093))", 3,  5 
"POLYGON ((120.5541112 31.6245109,120.5540919 31.6245836,120.5542128 31.6246122,120.5542372 31.6245412,120.5541112 31.6245109))", 3,  5 
"POLYGON ((120.5540268 31.6246884,120.5543876 31.6247576,120.5544049 31.6246884,120.5540441 31.6246174,120.5540268 31.6246884))", 3,  5 
"POLYGON ((120.5543104 31.6244798,120.5542697 31.6246347,120.5544303 31.6246624,120.5544669 31.6245032,120.5543104 31.6244798))", 3,  5 
"POLYGON ((120.5544613 31.6252945,120.5544335 31.6253968,120.5547802 31.6254676,120.5548125 31.6253719,120.5544613 31.6252945))", 3,  5 
"POLYGON ((120.5543365 31.6250689,120.5551145 31.6251948,120.5551376 31.6251043,120.5543611 31.6249731,120.5543365 31.6250689))", 3,  5 
"POLYGON ((120.5552053 31.6250453,120.5551822 31.6251227,120.5552747 31.625141,120.5553009 31.6250636,120.5552053 31.6250453))", 3,  5 
"POLYGON ((120.5544489 31.6247304,120.5543981 31.6249534,120.5551268 31.625061,120.5551422 31.6249928,120.5553332 31.6250217,120.555344 31.6249587,120.5554256 31.6249705,120.5554503 31.6248721,120.5544489 31.6247304))", 3,  5 
"POLYGON ((120.5544547 31.624715,120.5554976 31.6248475,120.5557918 31.623659,120.554638 31.6235462,120.5544547 31.624715))", 3,  5 
"POLYGON ((120.555386 31.6253393,120.555294 31.6254071,120.5554046 31.6255125,120.5554948 31.625444,120.555386 31.6253393))", 3,  5 
"POLYGON ((120.5554143 31.6251848,120.5553692 31.6252391,120.5555196 31.6253332,120.5555665 31.6252828,120.5554143 31.6251848))", 3,  5 
"POLYGON ((120.5555435 31.6253589,120.555609 31.6253928,120.5556638 31.6253197,120.5556001 31.6252858,120.5555435 31.6253589))", 3,  5 
"POLYGON ((120.5554984 31.6249377,120.5554311 31.6251291,120.5555373 31.6251547,120.5555665 31.6250665,120.5557523 31.6251117,120.5557877 31.62501,120.5554984 31.6249377))", 3,  5 
